TICKER,POSITION_SIZE,STRIKE_PRICE,EXPIRY_DAYS,OPTION_TYPE
AAPL,1071,978,8,Call
TSLA,-3587,951,63,Call
AAPL,-1898,675,63,Call
RELIANCE,1399,0,0,Stock
AAPL,-1630,914,54,Put
AAPL,-4747,1318,53,Call
AAPL,-3078,906,69,Call
TSLA,-4866,248,89,Call
TCS,2664,1454,85,Call
TSLA,-2173,911,83,Call
AAPL,1248,711,85,Put
AAPL,2906,1290,65,Call
RELIANCE,475,462,57,Put
AAPL,1488,903,29,Call
AAPL,2982,363,54,Put
TSLA,3180,0,0,Stock
TCS,4883,901,49,Call
TSLA,-887,686,47,Put
HDFCBANK,-3610,529,85,Put
TSLA,2005,375,33,Put
RELIANCE,-4625,1175,56,Put
TSLA,-125,598,77,Call
RELIANCE,1819,1432,31,Put
RELIANCE,-779,934,38,Call
RELIANCE,130,228,33,Call
HDFCBANK,1054,595,16,Call
TCS,-2151,0,0,Stock
TSLA,1905,0,0,Stock
HDFCBANK,-1307,0,0,Stock
HDFCBANK,4170,454,22,Put
TCS,-2672,673,74,Call
RELIANCE,-722,725,64,Call
AAPL,2943,964,43,Call
RELIANCE,-3403,1124,79,Put
TSLA,-485,1476,47,Put
HDFCBANK,-3171,998,43,Put
TCS,3676,1268,37,Put
TCS,4659,555,38,Call
TCS,-2221,255,9,Call
TSLA,-1051,1185,61,Put
TSLA,3276,752,49,Put
TCS,-790,392,20,Call
TCS,-4522,0,0,Stock
AAPL,-4497,350,33,Call
RELIANCE,1796,1314,67,Call
HDFCBANK,-4848,571,52,Put
RELIANCE,2131,741,16,Put
TSLA,974,847,43,Call
TCS,-4124,1032,22,Put
HDFCBANK,-3425,0,0,Stock
RELIANCE,-3951,758,84,Call
TSLA,-2107,355,78,Call
AAPL,2365,0,0,Stock
AAPL,599,985,38,Put
AAPL,-4903,988,13,Call
HDFCBANK,2639,850,17,Put
RELIANCE,-2729,0,0,Stock
HDFCBANK,-2026,435,17,Call
RELIANCE,-2412,0,0,Stock
AAPL,4640,1387,74,Call
RELIANCE,520,400,46,Put
AAPL,348,0,0,Stock
TCS,-2251,884,78,Put
AAPL,4976,0,0,Stock
RELIANCE,2485,0,0,Stock
HDFCBANK,-890,473,67,Call
AAPL,1512,1220,73,Call
TSLA,-484,714,71,Put
RELIANCE,467,1119,23,Call
HDFCBANK,4639,1109,44,Call
AAPL,2021,712,25,Put
TCS,-2646,1221,19,Put
TSLA,272,1363,43,Call
TSLA,-2169,1165,46,Put
TCS,1926,888,52,Call
HDFCBANK,4046,1200,45,Put
TCS,-1739,846,62,Put
HDFCBANK,961,1167,25,Call
AAPL,-3191,566,75,Put
HDFCBANK,-408,1413,75,Put
HDFCBANK,4712,1302,50,Call
AAPL,2339,0,0,Stock
AAPL,4858,665,54,Call
TCS,-2143,262,63,Put
HDFCBANK,-2387,1145,58,Put
RELIANCE,-1630,1465,56,Call
AAPL,-2925,0,0,Stock
TSLA,4939,0,0,Stock
TSLA,2288,1438,74,Put
TCS,-1652,1079,12,Put
AAPL,150,872,80,Call
TCS,-2073,958,58,Call
RELIANCE,4278,777,55,Put
HDFCBANK,518,611,56,Call
HDFCBANK,2715,718,20,Put
HDFCBANK,1076,571,30,Call
AAPL,4637,267,42,Call
AAPL,1764,691,74,Put
AAPL,566,0,0,Stock
RELIANCE,2816,764,87,Put
TSLA,-985,0,0,Stock
TCS,-4071,0,0,Stock
AAPL,-1920,0,0,Stock
HDFCBANK,-3624,348,29,Call
RELIANCE,-2430,940,69,Call
TCS,450,0,0,Stock
RELIANCE,248,1130,25,Call
HDFCBANK,637,1256,23,Call
AAPL,4282,0,0,Stock
TCS,1581,1230,74,Put
RELIANCE,1295,1142,15,Call
TSLA,3304,1144,26,Put
HDFCBANK,-2305,0,0,Stock
HDFCBANK,971,335,44,Call
AAPL,-3864,807,66,Put
TCS,643,778,82,Call
AAPL,-2825,645,33,Call
RELIANCE,-4867,0,0,Stock
RELIANCE,-1011,1322,66,Put
RELIANCE,-3021,699,57,Call
TSLA,-3031,791,47,Call
RELIANCE,551,220,71,Put
TSLA,4826,0,0,Stock
TSLA,1764,1437,36,Put
TCS,-4258,0,0,Stock
RELIANCE,3632,788,23,Call
TSLA,4735,1153,72,Put
RELIANCE,969,955,87,Call
AAPL,-244,1012,88,Call
TCS,-3441,993,23,Call
AAPL,-2031,1083,26,Put
TCS,-4796,422,37,Put
TCS,1860,657,9,Put
HDFCBANK,4817,362,66,Put
HDFCBANK,3283,1436,44,Put
AAPL,-3307,436,42,Put
HDFCBANK,3910,761,25,Put
AAPL,3563,661,15,Call
RELIANCE,2791,0,0,Stock
HDFCBANK,-4166,417,76,Put
RELIANCE,-4654,1185,28,Put
AAPL,-518,553,47,Call
TCS,4200,0,0,Stock
TSLA,3598,0,0,Stock
AAPL,4137,838,77,Put
AAPL,-1185,1226,73,Put
RELIANCE,4338,1186,76,Call
HDFCBANK,-3012,1068,28,Put
AAPL,-1648,1184,82,Call
AAPL,-4235,316,24,Call
HDFCBANK,1484,606,8,Put
TSLA,-481,1453,73,Put
TSLA,-1181,1400,42,Put
HDFCBANK,-2512,681,34,Put
TCS,1400,0,0,Stock
AAPL,-3164,0,0,Stock
TSLA,3940,0,0,Stock
RELIANCE,-3870,359,77,Call
TCS,-429,1136,74,Put
AAPL,-4255,0,0,Stock
AAPL,-4827,0,0,Stock
HDFCBANK,1602,965,45,Put
HDFCBANK,-152,712,20,Put
TCS,-4042,1096,80,Call
AAPL,-3729,779,19,Call
HDFCBANK,1030,0,0,Stock
TCS,-396,1362,89,Put
RELIANCE,1425,0,0,Stock
TSLA,-4425,1458,10,Call
TCS,-2167,690,43,Call
HDFCBANK,-2012,1444,8,Put
HDFCBANK,-4531,1445,68,Put
TSLA,1432,1089,36,Put
HDFCBANK,-3595,460,88,Put
TCS,-2447,386,70,Call
RELIANCE,-641,503,58,Call
AAPL,-2900,624,11,Call
TSLA,3992,683,78,Call
HDFCBANK,-4631,774,88,Call
RELIANCE,-3482,0,0,Stock
AAPL,-4267,827,63,Put
HDFCBANK,-4544,380,84,Put
TCS,-4901,868,60,Put
TSLA,4339,760,85,Put
TSLA,2686,0,0,Stock
TCS,2028,978,49,Call
RELIANCE,4268,895,29,Put
TSLA,3116,337,40,Call
HDFCBANK,2095,487,33,Call
RELIANCE,3157,0,0,Stock
HDFCBANK,1931,304,63,Put
HDFCBANK,-2138,975,52,Put
TSLA,256,1330,16,Call
TSLA,1895,431,89,Call
RELIANCE,216,793,71,Put
RELIANCE,-2092,762,47,Call
TSLA,-3428,1029,29,Call
HDFCBANK,-3732,0,0,Stock
TCS,-3427,1127,12,Put
TCS,148,815,43,Call
TCS,-372,586,48,Call
TCS,-2003,1375,20,Put
TSLA,-4688,1420,65,Call
HDFCBANK,1817,386,14,Call
AAPL,-930,1231,20,Put
RELIANCE,-4008,0,0,Stock
RELIANCE,4787,1483,87,Call
AAPL,-3133,963,43,Call
HDFCBANK,-3720,813,75,Put
TSLA,391,0,0,Stock
HDFCBANK,1248,1021,41,Call
AAPL,-348,743,40,Call
RELIANCE,2375,0,0,Stock
RELIANCE,546,1275,70,Put
TCS,4926,0,0,Stock
RELIANCE,1309,924,46,Put
TCS,-619,861,28,Call
RELIANCE,-4057,827,8,Call
HDFCBANK,-2891,784,26,Call
TSLA,3133,0,0,Stock
AAPL,-253,0,0,Stock
AAPL,-3390,648,32,Put
RELIANCE,-1243,294,53,Call
TCS,-4554,654,74,Call
RELIANCE,-3048,683,88,Call
TCS,4049,0,0,Stock
HDFCBANK,-2909,520,52,Call
TSLA,3245,560,37,Put
TSLA,-4799,569,59,Put
RELIANCE,3320,1221,83,Put
TSLA,-3254,281,87,Put
TSLA,-4715,1046,34,Call
TCS,-303,258,77,Put
RELIANCE,-2989,432,20,Call
TCS,4640,1343,48,Put
HDFCBANK,3160,964,71,Call
TSLA,2725,456,28,Call
TSLA,-2220,643,55,Call
RELIANCE,4027,585,27,Put
HDFCBANK,1276,0,0,Stock
HDFCBANK,-3210,0,0,Stock
HDFCBANK,2080,1363,15,Call
TSLA,-2735,0,0,Stock
AAPL,-4979,361,28,Call
HDFCBANK,409,334,43,Put
TSLA,4784,443,16,Call
RELIANCE,2748,515,78,Put
AAPL,1612,222,36,Put
TCS,-2097,818,34,Put
HDFCBANK,-2587,0,0,Stock
RELIANCE,3588,0,0,Stock
TSLA,4774,1304,10,Call
RELIANCE,3919,841,16,Call
TSLA,1360,730,46,Put
RELIANCE,-2162,1214,24,Put
HDFCBANK,3356,0,0,Stock
TSLA,-4357,272,11,Put
RELIANCE,-2450,1115,7,Put
RELIANCE,2370,485,52,Put
TCS,2423,1299,84,Put
TCS,-3076,1475,12,Put
TCS,4517,1476,55,Call
AAPL,4691,979,35,Call
AAPL,-1770,374,79,Put
TCS,-1658,1474,10,Call
AAPL,1215,729,8,Put
TCS,-4196,0,0,Stock
HDFCBANK,-3884,1010,7,Call
TCS,-4961,1361,20,Put
TSLA,934,1109,25,Put
RELIANCE,1419,1479,36,Put
TCS,-4855,442,10,Put
TCS,-3626,928,52,Call
RELIANCE,-4462,1171,35,Call
HDFCBANK,-2892,631,52,Call
TCS,3343,0,0,Stock
RELIANCE,3100,0,0,Stock
HDFCBANK,-910,218,42,Call
AAPL,2947,307,39,Put
AAPL,2808,0,0,Stock
HDFCBANK,-988,1030,54,Call
AAPL,-3202,262,40,Call
TSLA,2803,822,8,Call
AAPL,1314,431,56,Put
HDFCBANK,4760,1171,85,Call
TCS,-801,714,82,Put
TSLA,3266,384,56,Call
HDFCBANK,-706,216,35,Put
AAPL,2811,589,64,Call
TCS,-1028,941,57,Call
AAPL,-1818,1246,36,Put
AAPL,1344,489,73,Call
AAPL,-1733,0,0,Stock
AAPL,4764,434,71,Put
TCS,3228,0,0,Stock
TSLA,1420,1275,86,Call
RELIANCE,1977,560,83,Call
HDFCBANK,-1560,1404,80,Call
RELIANCE,-3573,643,85,Call
TCS,-3883,996,45,Put
AAPL,4287,891,21,Call
TSLA,301,634,18,Call
TSLA,2294,754,72,Call
RELIANCE,4282,1147,57,Put
AAPL,-3408,797,28,Call
TCS,-540,444,24,Call
TSLA,-3369,0,0,Stock
HDFCBANK,-1250,635,79,Call
TCS,609,532,34,Put
TCS,4718,687,42,Call
HDFCBANK,1442,211,76,Call
HDFCBANK,-4493,1328,72,Put
AAPL,1385,544,31,Put
TCS,-191,1203,65,Call
TSLA,-2226,1081,80,Put
RELIANCE,2325,0,0,Stock
TCS,-2636,914,50,Call
TSLA,-959,0,0,Stock
TSLA,-4478,0,0,Stock
RELIANCE,3089,1305,35,Put
AAPL,-2364,525,24,Call
TSLA,641,1304,59,Call
RELIANCE,-345,905,20,Put
HDFCBANK,424,478,24,Call
HDFCBANK,-519,424,36,Put
HDFCBANK,-413,793,38,Put
TCS,-4442,1473,73,Put
RELIANCE,1116,1005,44,Put
TSLA,-2524,451,66,Put
AAPL,364,0,0,Stock
RELIANCE,-2775,0,0,Stock
HDFCBANK,1702,643,53,Put
HDFCBANK,-3977,371,66,Call
TCS,-4468,0,0,Stock
TSLA,-1160,204,26,Put
TSLA,-2688,0,0,Stock
TCS,-1307,0,0,Stock
RELIANCE,4322,0,0,Stock
HDFCBANK,-3965,677,70,Call
TSLA,-3907,0,0,Stock
HDFCBANK,-2530,944,30,Put
TSLA,3688,464,18,Call
TSLA,3427,0,0,Stock
HDFCBANK,-283,0,0,Stock
HDFCBANK,-3314,1370,67,Put
TSLA,-4849,762,32,Put
TSLA,-2684,1313,21,Call
RELIANCE,-1477,1369,9,Call
TCS,3566,389,42,Call
RELIANCE,-1311,884,43,Call
RELIANCE,396,0,0,Stock
AAPL,-4643,249,54,Call
RELIANCE,-173,0,0,Stock
AAPL,496,1221,16,Call
HDFCBANK,-1143,1471,60,Put
RELIANCE,943,320,28,Call
TCS,363,1404,36,Put
AAPL,4795,0,0,Stock
RELIANCE,-3632,0,0,Stock
TCS,-4138,0,0,Stock
HDFCBANK,-1798,228,45,Call
TSLA,529,475,85,Put
AAPL,831,772,23,Call
TCS,-2172,326,54,Put
TCS,-4308,1133,54,Put
HDFCBANK,1244,1052,76,Put
TCS,2599,863,77,Call
TSLA,4182,1054,48,Call
TSLA,-1769,931,12,Put
TCS,1485,887,89,Call
TSLA,694,561,73,Call
TSLA,-2885,269,56,Put
TCS,173,233,52,Put
AAPL,-128,0,0,Stock
TCS,3084,0,0,Stock
HDFCBANK,-1890,1255,70,Put
RELIANCE,-4014,393,8,Put
TCS,-1734,0,0,Stock
HDFCBANK,2018,1110,63,Put
HDFCBANK,-4860,0,0,Stock
TSLA,4638,963,67,Put
TSLA,4927,813,65,Call
HDFCBANK,571,1427,67,Put
AAPL,434,1427,19,Call
TSLA,3965,1318,87,Put
HDFCBANK,-4985,1234,82,Call
RELIANCE,-829,426,8,Call
AAPL,3859,0,0,Stock
TCS,-3121,0,0,Stock
AAPL,2918,1184,87,Put
RELIANCE,3924,472,86,Call
AAPL,-2217,711,87,Put
TSLA,2095,0,0,Stock
TSLA,-4699,1499,74,Call
RELIANCE,3404,432,61,Put
RELIANCE,-2949,1237,28,Put
HDFCBANK,2341,0,0,Stock
AAPL,1723,1175,42,Call
TCS,-1064,601,54,Call
RELIANCE,-1148,677,26,Call
HDFCBANK,-2033,1014,42,Put
AAPL,4694,1453,61,Put
TCS,-2140,486,66,Call
TCS,2561,0,0,Stock
TCS,2825,1231,30,Put
TCS,-2059,0,0,Stock
RELIANCE,-4741,1432,62,Call
TSLA,4628,1114,22,Put
TSLA,3585,0,0,Stock
TSLA,-930,1118,62,Put
TSLA,4860,1036,66,Call
AAPL,-1485,1283,67,Put
AAPL,-1902,0,0,Stock
AAPL,-4129,0,0,Stock
TSLA,-1287,1141,43,Call
HDFCBANK,-3725,0,0,Stock
HDFCBANK,-1767,470,35,Call
AAPL,-1024,1306,22,Put
RELIANCE,-3750,377,46,Put
AAPL,1179,1122,73,Call
RELIANCE,4546,1235,15,Call
TSLA,858,1069,85,Put
TSLA,3336,1417,62,Put
AAPL,630,0,0,Stock
HDFCBANK,1021,1212,64,Put
HDFCBANK,-4464,1174,26,Call
TSLA,1619,793,14,Call
TCS,-811,0,0,Stock
TCS,-3363,0,0,Stock
TSLA,-4684,1310,30,Call
RELIANCE,414,1052,19,Call
RELIANCE,383,0,0,Stock
RELIANCE,1158,1448,9,Put
RELIANCE,-1837,0,0,Stock
RELIANCE,-660,369,16,Call
RELIANCE,-3165,1035,65,Call
AAPL,-3278,0,0,Stock
AAPL,-2167,0,0,Stock
HDFCBANK,3256,212,66,Call
TCS,-2362,438,70,Put
RELIANCE,1876,1303,83,Put
HDFCBANK,850,478,29,Put
HDFCBANK,-501,745,66,Call
RELIANCE,-648,450,73,Call
AAPL,1214,270,60,Put
AAPL,-1521,881,52,Call
AAPL,-1691,612,16,Put
TSLA,-1980,0,0,Stock
AAPL,-322,624,21,Put
TCS,-3324,0,0,Stock
TSLA,2701,395,65,Put
TCS,2138,208,10,Put
HDFCBANK,-341,1093,89,Call
HDFCBANK,-4398,454,56,Call
TCS,3819,0,0,Stock
HDFCBANK,-883,937,46,Put
AAPL,-2384,373,46,Call
TSLA,-1801,634,12,Call
RELIANCE,775,1201,40,Put
HDFCBANK,-247,913,83,Put
AAPL,-1681,328,45,Call
AAPL,-4610,216,77,Call
RELIANCE,-2740,1352,67,Put
TCS,-177,330,54,Call
AAPL,-2944,1317,49,Call
RELIANCE,1249,1001,32,Put
TCS,4744,484,72,Call
TSLA,-1518,1304,76,Put
TCS,-245,308,49,Call
RELIANCE,-1661,627,80,Call
HDFCBANK,2603,720,33,Put
TCS,1243,745,42,Put
RELIANCE,-4209,976,22,Put
RELIANCE,1745,245,46,Put
RELIANCE,2025,1119,61,Call
RELIANCE,2910,0,0,Stock
TCS,3063,285,42,Put
TCS,4944,259,85,Call
TSLA,-3638,792,66,Put
TSLA,-2590,1462,20,Put
RELIANCE,-122,1448,16,Call
HDFCBANK,-1287,1272,29,Call
RELIANCE,4299,0,0,Stock
TCS,1067,574,42,Call
AAPL,338,835,46,Call
AAPL,-4926,1086,19,Call
TCS,702,679,20,Call
HDFCBANK,-517,218,79,Call
AAPL,3336,877,85,Call
TCS,-505,1307,53,Call
RELIANCE,2346,841,28,Call
RELIANCE,350,0,0,Stock
TSLA,525,0,0,Stock
RELIANCE,-2093,0,0,Stock
RELIANCE,1991,774,17,Put
RELIANCE,-3452,1477,66,Call
TSLA,-2597,0,0,Stock
RELIANCE,532,1001,61,Put
HDFCBANK,-955,1309,57,Call
RELIANCE,1945,764,39,Call
AAPL,-1967,227,44,Call
TCS,-1235,1258,78,Call
HDFCBANK,3768,534,42,Put
RELIANCE,640,0,0,Stock
TCS,-4204,657,18,Put
RELIANCE,4137,663,24,Put
TCS,-1115,1129,53,Put
HDFCBANK,3580,961,13,Call
TSLA,4529,287,41,Call
RELIANCE,-3945,572,51,Put
RELIANCE,-4309,621,56,Call
AAPL,-4645,0,0,Stock
TSLA,3585,0,0,Stock
RELIANCE,-1601,955,38,Call
AAPL,-4405,0,0,Stock
TSLA,1907,1384,32,Put
TCS,-1351,816,46,Put
TCS,-4052,326,72,Call
TCS,393,0,0,Stock
TCS,-1017,449,40,Call
TSLA,2088,0,0,Stock
AAPL,1543,214,23,Put
HDFCBANK,3632,744,47,Call
TCS,221,0,0,Stock
HDFCBANK,-3456,0,0,Stock
HDFCBANK,-1404,0,0,Stock
HDFCBANK,-4822,493,69,Call
RELIANCE,4558,1233,47,Call
AAPL,2082,1326,39,Call
HDFCBANK,-1277,1103,65,Put
RELIANCE,892,0,0,Stock
AAPL,-738,1109,44,Put
TCS,-967,0,0,Stock
TSLA,3513,791,20,Put
TCS,-4163,1414,47,Call
TCS,1109,940,66,Put
AAPL,-359,1134,25,Put
TCS,-4945,1146,53,Put
AAPL,-871,678,9,Put
HDFCBANK,-4642,476,56,Put
RELIANCE,2022,0,0,Stock
RELIANCE,1191,1379,62,Put
AAPL,1936,840,56,Call
HDFCBANK,-913,1346,75,Put
HDFCBANK,657,0,0,Stock
TSLA,3899,1249,65,Put
AAPL,3781,206,72,Call
RELIANCE,1907,1401,32,Put
RELIANCE,4609,1365,13,Call
RELIANCE,3847,468,42,Call
TSLA,-1624,1356,86,Call
HDFCBANK,3404,1454,33,Put
HDFCBANK,509,1421,23,Put
TSLA,-416,1444,84,Put
TSLA,1422,1089,71,Call
TCS,-3782,1248,50,Put
AAPL,600,985,78,Put
AAPL,2266,1150,19,Put
TSLA,-4814,1362,20,Call
TCS,-4052,715,87,Call
AAPL,-3917,1399,68,Call
AAPL,573,1083,10,Call
TCS,-398,0,0,Stock
AAPL,3212,925,71,Call
HDFCBANK,-1562,741,82,Call
RELIANCE,3276,201,68,Put
TCS,-254,1439,60,Put
AAPL,-1448,523,70,Put
RELIANCE,-1673,231,38,Call
RELIANCE,3924,0,0,Stock
TSLA,2089,0,0,Stock
TCS,1460,917,74,Put
AAPL,-1476,526,48,Call
TCS,511,1469,10,Put
RELIANCE,2852,847,35,Put
TCS,-3768,1317,45,Put
TCS,-4664,742,27,Put
HDFCBANK,4123,991,83,Put
TCS,3928,1263,58,Call
TCS,2608,874,25,Put
TCS,2999,716,76,Call
RELIANCE,2599,0,0,Stock
TCS,-3017,1189,27,Call
AAPL,-4529,792,30,Put
HDFCBANK,281,0,0,Stock
TSLA,3499,737,78,Call
AAPL,3730,0,0,Stock
HDFCBANK,-1018,226,30,Call
TCS,-1707,1041,60,Put
HDFCBANK,-880,777,65,Put
RELIANCE,-3897,762,17,Put
RELIANCE,4603,0,0,Stock
AAPL,-3725,1025,58,Put
TSLA,4386,1153,28,Put
TSLA,2946,743,29,Call
TSLA,4766,463,26,Put
RELIANCE,2702,1395,53,Put
RELIANCE,4183,1266,55,Put
TCS,3474,960,64,Put
RELIANCE,1018,930,73,Call
HDFCBANK,-3855,319,80,Call
HDFCBANK,2844,0,0,Stock
HDFCBANK,-1984,896,80,Put
HDFCBANK,-2181,1287,58,Call
RELIANCE,-3541,0,0,Stock
AAPL,3345,285,43,Call
AAPL,-4422,1374,24,Put
TSLA,4898,533,39,Put
TCS,3567,1352,57,Call
TSLA,-3799,1049,30,Call
RELIANCE,1615,1472,68,Put
HDFCBANK,-4655,411,38,Put
TCS,2708,826,89,Call
TSLA,-2025,1143,86,Put
AAPL,-671,379,85,Put
HDFCBANK,-3247,806,46,Call
AAPL,-3425,497,26,Put
AAPL,-2930,1495,33,Call
HDFCBANK,3510,1005,41,Put
RELIANCE,-1456,274,62,Call
TCS,3888,526,9,Put
AAPL,1986,0,0,Stock
TCS,2170,976,49,Call
AAPL,4441,1280,61,Call
HDFCBANK,-3674,1488,31,Call
TCS,-3918,0,0,Stock
RELIANCE,594,1046,89,Put
TCS,-3992,0,0,Stock
AAPL,4276,0,0,Stock
HDFCBANK,1873,1367,84,Put
HDFCBANK,-3833,0,0,Stock
TSLA,2522,563,21,Call
AAPL,-1639,1491,82,Put
RELIANCE,721,508,48,Call
HDFCBANK,3116,1461,10,Call
HDFCBANK,3413,997,89,Call
HDFCBANK,-1949,1330,30,Call
TCS,2021,1198,30,Call
AAPL,2033,351,40,Call
TCS,4617,311,61,Put
TSLA,-3399,480,42,Put
HDFCBANK,4689,365,29,Put
TSLA,-220,975,66,Put
RELIANCE,-4719,0,0,Stock
AAPL,-2649,413,63,Put
AAPL,-2615,0,0,Stock
AAPL,-1508,0,0,Stock
TCS,282,1496,18,Put
RELIANCE,-4264,1431,81,Call
TCS,3456,391,28,Call
TSLA,-2921,1294,37,Call
TCS,3264,968,14,Call
TCS,-1318,635,17,Put
TCS,4012,438,42,Put
TSLA,-4327,1318,55,Call
TCS,3218,437,7,Put
TCS,1768,219,13,Call
RELIANCE,3723,0,0,Stock
HDFCBANK,1162,834,83,Call
HDFCBANK,119,398,69,Put
TSLA,-3409,0,0,Stock
TCS,-1599,1374,36,Put
TCS,-3448,839,65,Call
AAPL,-3258,0,0,Stock
TSLA,-3053,1072,32,Put
TCS,1191,1384,15,Call
RELIANCE,-1325,0,0,Stock
HDFCBANK,4140,589,55,Call
AAPL,2762,869,25,Put
HDFCBANK,-3305,525,53,Put
HDFCBANK,3732,963,84,Put
AAPL,4140,0,0,Stock
RELIANCE,-374,500,74,Call
HDFCBANK,-3205,1049,37,Put
TCS,840,0,0,Stock
AAPL,1916,1292,49,Call
AAPL,-252,1386,70,Put
RELIANCE,2449,926,47,Put
RELIANCE,-3099,1438,23,Call
HDFCBANK,-2994,0,0,Stock
AAPL,-3249,389,76,Put
AAPL,969,1324,71,Put
AAPL,4475,629,49,Put
RELIANCE,-3477,0,0,Stock
HDFCBANK,3410,1029,83,Put
AAPL,-4337,688,19,Call
TCS,-1180,560,39,Put
AAPL,1545,450,23,Put
TSLA,-701,1444,20,Put
HDFCBANK,-3024,782,57,Put
RELIANCE,1983,928,13,Call
AAPL,-4238,1204,27,Call
TCS,2230,0,0,Stock
RELIANCE,4544,213,10,Call
RELIANCE,-956,1442,61,Call
TCS,105,0,0,Stock
TCS,2651,874,42,Call
TSLA,-3811,0,0,Stock
RELIANCE,-4529,1110,41,Put
TCS,-3116,431,76,Call
TSLA,4102,709,12,Put
TCS,-1929,916,29,Call
HDFCBANK,-353,0,0,Stock
TSLA,3022,1401,85,Call
HDFCBANK,521,244,74,Call
TSLA,1889,1123,73,Call
HDFCBANK,2212,1331,39,Call
TSLA,4761,0,0,Stock
HDFCBANK,334,710,27,Put
TCS,-1752,1104,83,Put
RELIANCE,-2945,0,0,Stock
AAPL,-492,0,0,Stock
TSLA,220,506,33,Call
TSLA,3386,0,0,Stock
TSLA,-2250,0,0,Stock
AAPL,3672,232,71,Put
HDFCBANK,4877,482,12,Put
HDFCBANK,-4271,613,65,Call
HDFCBANK,-2425,561,41,Put
TSLA,-4661,1148,65,Put
RELIANCE,-3668,846,84,Put
TSLA,173,221,35,Put
HDFCBANK,-433,1405,19,Call
AAPL,1601,528,33,Put
HDFCBANK,-133,796,86,Call
HDFCBANK,3766,534,13,Put
AAPL,3641,921,36,Call
RELIANCE,1211,699,31,Put
HDFCBANK,-198,0,0,Stock
TCS,-590,579,24,Put
RELIANCE,-1043,0,0,Stock
TSLA,-4014,1448,45,Call
RELIANCE,3193,807,62,Call
TSLA,-4264,1395,54,Call
AAPL,2143,1487,39,Put
RELIANCE,4702,657,83,Call
HDFCBANK,3083,1188,30,Call
TSLA,103,1288,76,Call
TSLA,-1757,1484,10,Call
AAPL,3808,1313,40,Put
TSLA,-128,467,70,Put
RELIANCE,425,726,48,Call
TCS,-1891,0,0,Stock
TCS,-983,0,0,Stock
RELIANCE,-1777,1365,39,Put
TCS,2277,1026,23,Put
HDFCBANK,-3901,646,23,Call
HDFCBANK,1569,522,26,Put
TCS,-3200,403,51,Put
TSLA,2497,0,0,Stock
RELIANCE,-228,1068,87,Put
AAPL,3561,512,68,Call
RELIANCE,-608,0,0,Stock
TCS,2908,573,19,Call
AAPL,-3839,1166,63,Call
RELIANCE,-1562,940,28,Call
TSLA,-367,0,0,Stock
HDFCBANK,-2766,1128,69,Call
AAPL,1545,1042,72,Call
TSLA,4195,1048,46,Call
RELIANCE,4700,552,72,Put
TSLA,-3832,1477,16,Put
HDFCBANK,4178,534,89,Call
TCS,-1192,1248,69,Call
RELIANCE,1806,906,13,Put
TSLA,-149,1240,25,Put
TCS,4203,353,66,Put
TSLA,-2587,437,68,Call
AAPL,2844,1020,82,Put
TCS,-4078,915,59,Call
HDFCBANK,-1387,930,15,Call
HDFCBANK,-2817,336,63,Call
TSLA,277,1002,12,Call
HDFCBANK,3795,0,0,Stock
AAPL,604,274,19,Call
TCS,-3418,767,49,Call
HDFCBANK,1753,1240,57,Call
TCS,3728,926,64,Put
TSLA,1148,792,86,Put
TSLA,4455,406,50,Call
TCS,3416,446,38,Call
AAPL,-2506,708,66,Call
AAPL,1238,1134,42,Put
TCS,-1449,506,58,Put
RELIANCE,1981,604,87,Call
TSLA,3361,1247,63,Put
RELIANCE,-2108,310,17,Call
TSLA,-673,741,29,Put
TSLA,-1429,910,65,Call
TCS,2451,1409,19,Put
AAPL,3808,945,28,Put
RELIANCE,3073,0,0,Stock
RELIANCE,3719,1377,42,Call
TSLA,-201,1357,42,Put
TCS,-1366,1411,60,Call
TSLA,-1175,1463,66,Call
AAPL,-4666,434,18,Put
RELIANCE,-4191,233,40,Call
AAPL,-4495,1001,69,Call
TSLA,-601,1076,7,Put
RELIANCE,1416,0,0,Stock
HDFCBANK,2826,596,37,Put
RELIANCE,2602,0,0,Stock
TCS,2053,876,7,Call
AAPL,-563,550,64,Call
TCS,1438,1153,73,Call
TSLA,-1690,952,37,Put
TCS,-2492,0,0,Stock
HDFCBANK,4969,1215,11,Put
AAPL,-3796,1323,88,Call
TSLA,163,715,86,Put
TSLA,2264,271,35,Put
TSLA,1018,0,0,Stock
RELIANCE,2302,0,0,Stock
HDFCBANK,3269,805,27,Call
HDFCBANK,-2711,0,0,Stock
HDFCBANK,-1501,716,65,Call
RELIANCE,-3239,512,34,Put
AAPL,4335,509,52,Call
AAPL,788,719,8,Put
AAPL,1569,883,14,Call
AAPL,423,409,28,Put
AAPL,-4132,1302,27,Put
AAPL,1166,703,29,Put
TCS,3097,540,46,Call
HDFCBANK,2477,1422,34,Put
TCS,-2383,0,0,Stock
HDFCBANK,1427,587,15,Call
AAPL,-1909,1009,58,Put
HDFCBANK,-966,522,48,Put
RELIANCE,-1049,0,0,Stock
AAPL,4217,0,0,Stock
AAPL,-2097,668,72,Call
RELIANCE,3535,957,17,Call
HDFCBANK,3244,495,8,Call
AAPL,4402,1354,63,Put
TCS,4076,652,15,Call
HDFCBANK,-3180,672,37,Call
AAPL,-2052,1171,9,Put
